type,flavor,state,index type,year,index
0,0,43,index_nsa,1985,0
0,0,43,index_nsa,1986,0
0,0,43,index_nsa,1987,0
0,0,43,index_nsa,1988,0
0,0,43,index_nsa,1989,0
0,0,43,index_nsa,1990,0
0,0,43,index_nsa,1991,0
0,0,43,index_nsa,1992,0
0,0,43,index_nsa,1993,0
0,0,43,index_nsa,1994,0
0,0,43,index_nsa,1995,411.89
0,0,43,index_nsa,1996,426.05
0,0,43,index_nsa,1997,439.52
0,0,43,index_nsa,1998,458.29
0,0,43,index_nsa,1999,475.01
0,0,43,index_nsa,2000,493.78
0,0,43,index_nsa,2001,524.47
0,0,43,index_nsa,2002,542.77
0,0,43,index_nsa,2003,564.6
0,0,43,index_nsa,2004,587.7
0,0,43,index_nsa,2005,623.28
0,0,43,index_nsa,2006,670.66
0,0,43,index_nsa,2007,717.62
0,0,43,index_nsa,2008,744.69
0,0,43,index_nsa,2009,752.47
0,0,43,index_nsa,2010,748.15
0,0,43,index_nsa,2011,743.31
0,0,43,index_nsa,2012,753.59
0,0,43,index_nsa,2013,773.26
0,0,43,index_nsa,2014,798.79
0,0,43,index_nsa,2015,831.28
0,0,43,index_nsa,2016,865.56
0,0,43,index_nsa,2017,907.69
0,0,43,index_nsa,2018,962.57
0,0,43,index_nsa,2019,1015.96
0,0,43,index_nsa,2020,1071.3
0,0,43,index_nsa,2021,1219.88
0,0,43,index_nsa,2022,700.97
0,1,43,index_nsa,1975,0
0,1,43,index_nsa,1976,0
0,1,43,index_nsa,1977,0
0,1,43,index_nsa,1978,0
0,1,43,index_nsa,1979,0
0,1,43,index_nsa,1980,0
0,1,43,index_nsa,1981,0
0,1,43,index_nsa,1982,0
0,1,43,index_nsa,1983,0
0,1,43,index_nsa,1984,0
0,1,43,index_nsa,1985,0
0,1,43,index_nsa,1986,0
0,1,43,index_nsa,1987,0
0,1,43,index_nsa,1988,0
0,1,43,index_nsa,1989,0
0,1,43,index_nsa,1990,0
0,1,43,index_nsa,1991,0
0,1,43,index_nsa,1992,0
0,1,43,index_nsa,1993,0
0,1,43,index_nsa,1994,0
0,1,43,index_nsa,1995,0
0,1,43,index_nsa,1996,0
0,1,43,index_nsa,1997,0
0,1,43,index_nsa,1998,0
0,1,43,index_nsa,1999,0
0,1,43,index_nsa,2000,0
0,1,43,index_nsa,2001,0
0,1,43,index_nsa,2002,0
0,1,43,index_nsa,2003,0
0,1,43,index_nsa,2004,0
0,1,43,index_nsa,2005,0
0,1,43,index_nsa,2006,0
0,1,43,index_nsa,2007,0
0,1,43,index_nsa,2008,0
0,1,43,index_nsa,2009,0
0,1,43,index_nsa,2010,0
0,1,43,index_nsa,2011,0
0,1,43,index_nsa,2012,0
0,1,43,index_nsa,2013,0
0,1,43,index_nsa,2014,0
0,1,43,index_nsa,2015,0
0,1,43,index_nsa,2016,0
0,1,43,index_nsa,2017,0
0,1,43,index_nsa,2018,0
0,1,43,index_nsa,2019,0
0,1,43,index_nsa,2020,0
0,1,43,index_nsa,2021,0
0,1,43,index_nsa,2022,0
0,2,43,index_nsa,1975,0
0,2,43,index_nsa,1976,0
0,2,43,index_nsa,1977,0
0,2,43,index_nsa,1978,0
0,2,43,index_nsa,1979,0
0,2,43,index_nsa,1980,0
0,2,43,index_nsa,1981,0
0,2,43,index_nsa,1982,0
0,2,43,index_nsa,1983,0
0,2,43,index_nsa,1984,0
0,2,43,index_nsa,1985,0
0,2,43,index_nsa,1986,0
0,2,43,index_nsa,1987,0
0,2,43,index_nsa,1988,0
0,2,43,index_nsa,1989,0
0,2,43,index_nsa,1990,0
0,2,43,index_nsa,1991,0
0,2,43,index_nsa,1992,0
0,2,43,index_nsa,1993,0
0,2,43,index_nsa,1994,0
0,2,43,index_nsa,1995,0
0,2,43,index_nsa,1996,0
0,2,43,index_nsa,1997,0
0,2,43,index_nsa,1998,0
0,2,43,index_nsa,1999,0
0,2,43,index_nsa,2000,0
0,2,43,index_nsa,2001,0
0,2,43,index_nsa,2002,0
0,2,43,index_nsa,2003,0
0,2,43,index_nsa,2004,0
0,2,43,index_nsa,2005,0
0,2,43,index_nsa,2006,0
0,2,43,index_nsa,2007,0
0,2,43,index_nsa,2008,0
0,2,43,index_nsa,2009,0
0,2,43,index_nsa,2010,0
0,2,43,index_nsa,2011,0
0,2,43,index_nsa,2012,0
0,2,43,index_nsa,2013,0
0,2,43,index_nsa,2014,0
0,2,43,index_nsa,2015,0
0,2,43,index_nsa,2016,0
0,2,43,index_nsa,2017,0
0,2,43,index_nsa,2018,0
0,2,43,index_nsa,2019,0
0,2,43,index_nsa,2020,0
0,2,43,index_nsa,2021,0
0,2,43,index_nsa,2022,0
1,0,44,index_nsa,1975,228.42
1,0,44,index_nsa,1976,251.73
1,0,44,index_nsa,1977,290.46
1,0,44,index_nsa,1978,342.92
1,0,44,index_nsa,1979,389.84
1,0,44,index_nsa,1980,406.22
1,0,44,index_nsa,1981,434.97
1,0,44,index_nsa,1982,440.93
1,0,44,index_nsa,1983,453.88
1,0,44,index_nsa,1984,453.28
1,0,44,index_nsa,1985,464.09
1,0,44,index_nsa,1986,474.18
1,0,44,index_nsa,1987,463.52
1,0,44,index_nsa,1988,451.54
1,0,44,index_nsa,1989,457.56
1,0,44,index_nsa,1990,472.39
1,0,44,index_nsa,1991,499.99
1,0,44,index_nsa,1992,532.55
1,0,44,index_nsa,1993,590.73
1,0,44,index_nsa,1994,688.96
1,0,44,index_nsa,1995,769.91
1,0,44,index_nsa,1996,836.67
1,0,44,index_nsa,1997,887.97
1,0,44,index_nsa,1998,933.46
1,0,44,index_nsa,1999,944.73
1,0,44,index_nsa,2000,954.25
1,0,44,index_nsa,2001,995.66
1,0,44,index_nsa,2002,1008.83
1,0,44,index_nsa,2003,1025.72
1,0,44,index_nsa,2004,1057.89
1,0,44,index_nsa,2005,1159.42
1,0,44,index_nsa,2006,1341.89
1,0,44,index_nsa,2007,1505.95
1,0,44,index_nsa,2008,1487.27
1,0,44,index_nsa,2009,1369.89
1,0,44,index_nsa,2010,1284.88
1,0,44,index_nsa,2011,1216.11
1,0,44,index_nsa,2012,1235.11
1,0,44,index_nsa,2013,1320
1,0,44,index_nsa,2014,1396.79
1,0,44,index_nsa,2015,1474.59
1,0,44,index_nsa,2016,1581.02
1,0,44,index_nsa,2017,1717.35
1,0,44,index_nsa,2018,1875.93
1,0,44,index_nsa,2019,2015.57
1,0,44,index_nsa,2020,2164.42
1,0,44,index_nsa,2021,2644.29
1,0,44,index_nsa,2022,1566.32
1,1,44,index_nsa,1975,0
1,1,44,index_nsa,1976,0
1,1,44,index_nsa,1977,0
1,1,44,index_nsa,1978,0
1,1,44,index_nsa,1979,0
1,1,44,index_nsa,1980,0
1,1,44,index_nsa,1981,0
1,1,44,index_nsa,1982,0
1,1,44,index_nsa,1983,0
1,1,44,index_nsa,1984,0
1,1,44,index_nsa,1985,0
1,1,44,index_nsa,1986,0
1,1,44,index_nsa,1987,0
1,1,44,index_nsa,1988,0
1,1,44,index_nsa,1989,0
1,1,44,index_nsa,1990,0
1,1,44,index_nsa,1991,408.53
1,1,44,index_nsa,1992,436.63
1,1,44,index_nsa,1993,500.16
1,1,44,index_nsa,1994,585.97
1,1,44,index_nsa,1995,656.25
1,1,44,index_nsa,1996,722.97
1,1,44,index_nsa,1997,758.66
1,1,44,index_nsa,1998,784.28
1,1,44,index_nsa,1999,813.74
1,1,44,index_nsa,2000,839.86
1,1,44,index_nsa,2001,851.42
1,1,44,index_nsa,2002,851.38
1,1,44,index_nsa,2003,857.86
1,1,44,index_nsa,2004,893.8
1,1,44,index_nsa,2005,984.69
1,1,44,index_nsa,2006,1143.51
1,1,44,index_nsa,2007,1294.11
1,1,44,index_nsa,2008,1259.59
1,1,44,index_nsa,2009,1128.43
1,1,44,index_nsa,2010,1045.66
1,1,44,index_nsa,2011,962.17
1,1,44,index_nsa,2012,1020.6
1,1,44,index_nsa,2013,1135.76
1,1,44,index_nsa,2014,1195.12
1,1,44,index_nsa,2015,1274.7
1,1,44,index_nsa,2016,1385.45
1,1,44,index_nsa,2017,1522.69
1,1,44,index_nsa,2018,1688.2
1,1,44,index_nsa,2019,1831.68
1,1,44,index_nsa,2020,2038.09
1,1,44,index_nsa,2021,2568.74
1,1,44,index_nsa,2022,1496.85
1,2,44,index_nsa,1975,0
1,2,44,index_nsa,1976,0
1,2,44,index_nsa,1977,0
1,2,44,index_nsa,1978,0
1,2,44,index_nsa,1979,0
1,2,44,index_nsa,1980,0
1,2,44,index_nsa,1981,0
1,2,44,index_nsa,1982,0
1,2,44,index_nsa,1983,0
1,2,44,index_nsa,1984,0
1,2,44,index_nsa,1985,0
1,2,44,index_nsa,1986,0
1,2,44,index_nsa,1987,0
1,2,44,index_nsa,1988,0
1,2,44,index_nsa,1989,0
1,2,44,index_nsa,1990,0
1,2,44,index_nsa,1991,407.96
1,2,44,index_nsa,1992,440.91
1,2,44,index_nsa,1993,502.53
1,2,44,index_nsa,1994,584.42
1,2,44,index_nsa,1995,638.24
1,2,44,index_nsa,1996,688.91
1,2,44,index_nsa,1997,714.38
1,2,44,index_nsa,1998,739.17
1,2,44,index_nsa,1999,757.56
1,2,44,index_nsa,2000,773.78
1,2,44,index_nsa,2001,787.88
1,2,44,index_nsa,2002,800.78
1,2,44,index_nsa,2003,820.94
1,2,44,index_nsa,2004,868.22
1,2,44,index_nsa,2005,964.56
1,2,44,index_nsa,2006,1125.75
1,2,44,index_nsa,2007,1261.39
1,2,44,index_nsa,2008,1202.97
1,2,44,index_nsa,2009,1079.82
1,2,44,index_nsa,2010,1016.01
1,2,44,index_nsa,2011,952.58
1,2,44,index_nsa,2012,1015.34
1,2,44,index_nsa,2013,1115.38
1,2,44,index_nsa,2014,1167.27
1,2,44,index_nsa,2015,1238.72
1,2,44,index_nsa,2016,1339.88
1,2,44,index_nsa,2017,1461.04
1,2,44,index_nsa,2018,1608.2
1,2,44,index_nsa,2019,1738.62
1,2,44,index_nsa,2020,1935.62
1,2,44,index_nsa,2021,2445.61
1,2,44,index_nsa,2022,1429.98
0,0,44,index_nsa,1975,0
0,0,44,index_nsa,1976,0
0,0,44,index_nsa,1977,0
0,0,44,index_nsa,1978,0
0,0,44,index_nsa,1979,0
0,0,44,index_nsa,1980,0
0,0,44,index_nsa,1981,0
0,0,44,index_nsa,1982,0
0,0,44,index_nsa,1983,0
0,0,44,index_nsa,1984,0
0,0,44,index_nsa,1985,0
0,0,44,index_nsa,1986,0
0,0,44,index_nsa,1987,0
0,0,44,index_nsa,1988,0
0,0,44,index_nsa,1989,0
0,0,44,index_nsa,1990,0
0,0,44,index_nsa,1991,0
0,0,44,index_nsa,1992,0
0,0,44,index_nsa,1993,0
0,0,44,index_nsa,1994,0
0,0,44,index_nsa,1995,413.85
0,0,44,index_nsa,1996,448.78
0,0,44,index_nsa,1997,474.99
0,0,44,index_nsa,1998,503.44
0,0,44,index_nsa,1999,514.09
0,0,44,index_nsa,2000,510.83
0,0,44,index_nsa,2001,533.97
0,0,44,index_nsa,2002,542.64
0,0,44,index_nsa,2003,554.94
0,0,44,index_nsa,2004,581.58
0,0,44,index_nsa,2005,676.4
0,0,44,index_nsa,2006,800.68
0,0,44,index_nsa,2007,886.99
0,0,44,index_nsa,2008,886.97
0,0,44,index_nsa,2009,822.94
0,0,44,index_nsa,2010,753.36
0,0,44,index_nsa,2011,713.05
0,0,44,index_nsa,2012,721.65
0,0,44,index_nsa,2013,756.86
0,0,44,index_nsa,2014,794.13
0,0,44,index_nsa,2015,836.34
0,0,44,index_nsa,2016,870.38
0,0,44,index_nsa,2017,917.37
0,0,44,index_nsa,2018,986.51
0,0,44,index_nsa,2019,1058.26
0,0,44,index_nsa,2020,1129.88
0,0,44,index_nsa,2021,1359.93
0,0,44,index_nsa,2022,814.03
0,1,44,index_nsa,1975,0
0,1,44,index_nsa,1976,0
0,1,44,index_nsa,1977,0
0,1,44,index_nsa,1978,0
0,1,44,index_nsa,1979,0
0,1,44,index_nsa,1980,0
0,1,44,index_nsa,1981,0
0,1,44,index_nsa,1982,0
0,1,44,index_nsa,1983,0
0,1,44,index_nsa,1984,0
0,1,44,index_nsa,1985,0
0,1,44,index_nsa,1986,0
0,1,44,index_nsa,1987,0
0,1,44,index_nsa,1988,0
0,1,44,index_nsa,1989,0
0,1,44,index_nsa,1990,0
0,1,44,index_nsa,1991,0
0,1,44,index_nsa,1992,0
0,1,44,index_nsa,1993,0
0,1,44,index_nsa,1994,0
0,1,44,index_nsa,1995,0
0,1,44,index_nsa,1996,0
0,1,44,index_nsa,1997,0
0,1,44,index_nsa,1998,0
0,1,44,index_nsa,1999,0
0,1,44,index_nsa,2000,0
0,1,44,index_nsa,2001,0
0,1,44,index_nsa,2002,0
0,1,44,index_nsa,2003,0
0,1,44,index_nsa,2004,0
0,1,44,index_nsa,2005,0
0,1,44,index_nsa,2006,0
0,1,44,index_nsa,2007,0
0,1,44,index_nsa,2008,0
0,1,44,index_nsa,2009,0
0,1,44,index_nsa,2010,0
0,1,44,index_nsa,2011,0
0,1,44,index_nsa,2012,0
0,1,44,index_nsa,2013,0
0,1,44,index_nsa,2014,0
0,1,44,index_nsa,2015,0
0,1,44,index_nsa,2016,0
0,1,44,index_nsa,2017,0
0,1,44,index_nsa,2018,0
0,1,44,index_nsa,2019,0
0,1,44,index_nsa,2020,0
0,1,44,index_nsa,2021,0
0,1,44,index_nsa,2022,0
0,2,44,index_nsa,1975,0
0,2,44,index_nsa,1976,0
0,2,44,index_nsa,1977,0
0,2,44,index_nsa,1978,0
0,2,44,index_nsa,1979,0
0,2,44,index_nsa,1980,0
0,2,44,index_nsa,1981,0
0,2,44,index_nsa,1982,0
0,2,44,index_nsa,1983,0
0,2,44,index_nsa,1984,0
0,2,44,index_nsa,1985,0
0,2,44,index_nsa,1986,0
0,2,44,index_nsa,1987,0
0,2,44,index_nsa,1988,0
0,2,44,index_nsa,1989,0
0,2,44,index_nsa,1990,0
0,2,44,index_nsa,1991,0
0,2,44,index_nsa,1992,0
0,2,44,index_nsa,1993,0
0,2,44,index_nsa,1994,0
0,2,44,index_nsa,1995,0
0,2,44,index_nsa,1996,0
0,2,44,index_nsa,1997,0
0,2,44,index_nsa,1998,0
0,2,44,index_nsa,1999,0
0,2,44,index_nsa,2000,0
0,2,44,index_nsa,2001,0
0,2,44,index_nsa,2002,0
0,2,44,index_nsa,2003,0
0,2,44,index_nsa,2004,0
0,2,44,index_nsa,2005,0
0,2,44,index_nsa,2006,0
0,2,44,index_nsa,2007,0
0,2,44,index_nsa,2008,0
0,2,44,index_nsa,2009,0
0,2,44,index_nsa,2010,0
0,2,44,index_nsa,2011,0
0,2,44,index_nsa,2012,0
0,2,44,index_nsa,2013,0
0,2,44,index_nsa,2014,0
0,2,44,index_nsa,2015,0
0,2,44,index_nsa,2016,0
0,2,44,index_nsa,2017,0
0,2,44,index_nsa,2018,0
0,2,44,index_nsa,2019,0
0,2,44,index_nsa,2020,0
0,2,44,index_nsa,2021,0
0,2,44,index_nsa,2022,0
1,0,46,index_nsa,1975,271.7
1,0,46,index_nsa,1976,280.46
1,0,46,index_nsa,1977,304.31
1,0,46,index_nsa,1978,339.09
1,0,46,index_nsa,1979,371.23
1,0,46,index_nsa,1980,409.7
1,0,46,index_nsa,1981,427.67
1,0,46,index_nsa,1982,423.85
1,0,46,index_nsa,1983,470.85
1,0,46,index_nsa,1984,493.94
1,0,46,index_nsa,1985,520.87
1,0,46,index_nsa,1986,553.89
1,0,46,index_nsa,1987,611.93
1,0,46,index_nsa,1988,688.03
1,0,46,index_nsa,1989,743.78
1,0,46,index_nsa,1990,754.4
1,0,46,index_nsa,1991,753.76
1,0,46,index_nsa,1992,766.11
1,0,46,index_nsa,1993,774.07
1,0,46,index_nsa,1994,778.51
1,0,46,index_nsa,1995,787.38
1,0,46,index_nsa,1996,803.52
1,0,46,index_nsa,1997,819.09
1,0,46,index_nsa,1998,844.67
1,0,46,index_nsa,1999,883.4
1,0,46,index_nsa,2000,944.48
1,0,46,index_nsa,2001,1026.33
1,0,46,index_nsa,2002,1115.61
1,0,46,index_nsa,2003,1207.11
1,0,46,index_nsa,2004,1387.89
1,0,46,index_nsa,2005,1655.93
1,0,46,index_nsa,2006,1829.5
1,0,46,index_nsa,2007,1861.71
1,0,46,index_nsa,2008,1770.63
1,0,46,index_nsa,2009,1674.64
1,0,46,index_nsa,2010,1611.73
1,0,46,index_nsa,2011,1567.66
1,0,46,index_nsa,2012,1563.9
1,0,46,index_nsa,2013,1586.75
1,0,46,index_nsa,2014,1625.87
1,0,46,index_nsa,2015,1672.45
1,0,46,index_nsa,2016,1712.53
1,0,46,index_nsa,2017,1763.62
1,0,46,index_nsa,2018,1822.79
1,0,46,index_nsa,2019,1895.8
1,0,46,index_nsa,2020,1988.29
1,0,46,index_nsa,2021,2217.37
1,0,46,index_nsa,2022,1244.17
1,1,46,index_nsa,1975,0
1,1,46,index_nsa,1976,0
1,1,46,index_nsa,1977,0
1,1,46,index_nsa,1978,0
1,1,46,index_nsa,1979,0
1,1,46,index_nsa,1980,0
1,1,46,index_nsa,1981,0
1,1,46,index_nsa,1982,0
1,1,46,index_nsa,1983,0
1,1,46,index_nsa,1984,0
1,1,46,index_nsa,1985,0
1,1,46,index_nsa,1986,0
1,1,46,index_nsa,1987,0
1,1,46,index_nsa,1988,0
1,1,46,index_nsa,1989,0
1,1,46,index_nsa,1990,0
1,1,46,index_nsa,1991,402.38
1,1,46,index_nsa,1992,409.11
1,1,46,index_nsa,1993,414.33
1,1,46,index_nsa,1994,423.47
1,1,46,index_nsa,1995,430.87
1,1,46,index_nsa,1996,439.85
1,1,46,index_nsa,1997,448.33
1,1,46,index_nsa,1998,460.48
1,1,46,index_nsa,1999,484.74
1,1,46,index_nsa,2000,515.44
1,1,46,index_nsa,2001,559.16
1,1,46,index_nsa,2002,610.51
1,1,46,index_nsa,2003,678.24
1,1,46,index_nsa,2004,776.07
1,1,46,index_nsa,2005,922.94
1,1,46,index_nsa,2006,1002.77
1,1,46,index_nsa,2007,986.95
1,1,46,index_nsa,2008,878.74
1,1,46,index_nsa,2009,815.51
1,1,46,index_nsa,2010,791.36
1,1,46,index_nsa,2011,755.49
1,1,46,index_nsa,2012,773.34
1,1,46,index_nsa,2013,810.09
1,1,46,index_nsa,2014,832.36
1,1,46,index_nsa,2015,861.96
1,1,46,index_nsa,2016,889.2
1,1,46,index_nsa,2017,933.56
1,1,46,index_nsa,2018,977.51
1,1,46,index_nsa,2019,1026.16
1,1,46,index_nsa,2020,1102.79
1,1,46,index_nsa,2021,1265.75
1,1,46,index_nsa,2022,704.7
1,2,46,index_nsa,1975,0
1,2,46,index_nsa,1976,0
1,2,46,index_nsa,1977,0
1,2,46,index_nsa,1978,0
1,2,46,index_nsa,1979,0
1,2,46,index_nsa,1980,0
1,2,46,index_nsa,1981,0
1,2,46,index_nsa,1982,0
1,2,46,index_nsa,1983,0
1,2,46,index_nsa,1984,0
1,2,46,index_nsa,1985,0
1,2,46,index_nsa,1986,0
1,2,46,index_nsa,1987,0
1,2,46,index_nsa,1988,0
1,2,46,index_nsa,1989,0
1,2,46,index_nsa,1990,0
1,2,46,index_nsa,1991,399.99
1,2,46,index_nsa,1992,404.75
1,2,46,index_nsa,1993,407.71
1,2,46,index_nsa,1994,415.94
1,2,46,index_nsa,1995,421.24
1,2,46,index_nsa,1996,428.26
1,2,46,index_nsa,1997,436.73
1,2,46,index_nsa,1998,449.55
1,2,46,index_nsa,1999,475.61
1,2,46,index_nsa,2000,509.58
1,2,46,index_nsa,2001,556.28
1,2,46,index_nsa,2002,607.33
1,2,46,index_nsa,2003,673.26
1,2,46,index_nsa,2004,768.11
1,2,46,index_nsa,2005,890.89
1,2,46,index_nsa,2006,971.41
1,2,46,index_nsa,2007,980.45
1,2,46,index_nsa,2008,894.4
1,2,46,index_nsa,2009,854.25
1,2,46,index_nsa,2010,835.96
1,2,46,index_nsa,2011,809.22
1,2,46,index_nsa,2012,826.63
1,2,46,index_nsa,2013,857.44
1,2,46,index_nsa,2014,876.18
1,2,46,index_nsa,2015,896.31
1,2,46,index_nsa,2016,929.55
1,2,46,index_nsa,2017,966.89
1,2,46,index_nsa,2018,1013.38
1,2,46,index_nsa,2019,1059.46
1,2,46,index_nsa,2020,1139.63
1,2,46,index_nsa,2021,1302.61
1,2,46,index_nsa,2022,727.84
0,0,46,index_nsa,1975,0
0,0,46,index_nsa,1976,0
0,0,46,index_nsa,1977,0
0,0,46,index_nsa,1978,0
0,0,46,index_nsa,1979,0
0,0,46,index_nsa,1980,0
0,0,46,index_nsa,1981,0
0,0,46,index_nsa,1982,0
0,0,46,index_nsa,1983,0
0,0,46,index_nsa,1984,0
0,0,46,index_nsa,1985,0
0,0,46,index_nsa,1986,0
0,0,46,index_nsa,1987,0
0,0,46,index_nsa,1988,0
0,0,46,index_nsa,1989,0
0,0,46,index_nsa,1990,0
0,0,46,index_nsa,1991,0
0,0,46,index_nsa,1992,0
0,0,46,index_nsa,1993,0
0,0,46,index_nsa,1994,0
0,0,46,index_nsa,1995,406.32
0,0,46,index_nsa,1996,416.33
0,0,46,index_nsa,1997,430.5
0,0,46,index_nsa,1998,448.15
0,0,46,index_nsa,1999,457.09
0,0,46,index_nsa,2000,474.42
0,0,46,index_nsa,2001,507.57
0,0,46,index_nsa,2002,536.99
0,0,46,index_nsa,2003,573.39
0,0,46,index_nsa,2004,637.39
0,0,46,index_nsa,2005,736.9
0,0,46,index_nsa,2006,819.18
0,0,46,index_nsa,2007,848.06
0,0,46,index_nsa,2008,828.46
0,0,46,index_nsa,2009,792.42
0,0,46,index_nsa,2010,747.18
0,0,46,index_nsa,2011,728.09
0,0,46,index_nsa,2012,713.13
0,0,46,index_nsa,2013,704.17
0,0,46,index_nsa,2014,707.17
0,0,46,index_nsa,2015,720.76
0,0,46,index_nsa,2016,735.58
0,0,46,index_nsa,2017,750.69
0,0,46,index_nsa,2018,767.06
0,0,46,index_nsa,2019,792.4
0,0,46,index_nsa,2020,834.99
0,0,46,index_nsa,2021,933.4
0,0,46,index_nsa,2022,526.31
0,1,46,index_nsa,1975,0
0,1,46,index_nsa,1976,0
0,1,46,index_nsa,1977,0
0,1,46,index_nsa,1978,0
0,1,46,index_nsa,1979,0
0,1,46,index_nsa,1980,0
0,1,46,index_nsa,1981,0
0,1,46,index_nsa,1982,0
0,1,46,index_nsa,1983,0
0,1,46,index_nsa,1984,0
0,1,46,index_nsa,1985,0
0,1,46,index_nsa,1986,0
0,1,46,index_nsa,1987,0
0,1,46,index_nsa,1988,0
0,1,46,index_nsa,1989,0
0,1,46,index_nsa,1990,0
0,1,46,index_nsa,1991,0
0,1,46,index_nsa,1992,0
0,1,46,index_nsa,1993,0
0,1,46,index_nsa,1994,0
0,1,46,index_nsa,1995,0
0,1,46,index_nsa,1996,0
0,1,46,index_nsa,1997,0
0,1,46,index_nsa,1998,0
0,1,46,index_nsa,1999,0
0,1,46,index_nsa,2000,0
0,1,46,index_nsa,2001,0
0,1,46,index_nsa,2002,0
0,1,46,index_nsa,2003,0
0,1,46,index_nsa,2004,0
0,1,46,index_nsa,2005,0
0,1,46,index_nsa,2006,0
0,1,46,index_nsa,2007,0
0,1,46,index_nsa,2008,0
0,1,46,index_nsa,2009,0
0,1,46,index_nsa,2010,0
0,1,46,index_nsa,2011,0
0,1,46,index_nsa,2012,0
0,1,46,index_nsa,2013,0
0,1,46,index_nsa,2014,0
0,1,46,index_nsa,2015,0
0,1,46,index_nsa,2016,0
0,1,46,index_nsa,2017,0
0,1,46,index_nsa,2018,0
0,1,46,index_nsa,2019,0
0,1,46,index_nsa,2020,0
0,1,46,index_nsa,2021,0
0,1,46,index_nsa,2022,0
0,2,46,index_nsa,1975,0
0,2,46,index_nsa,1976,0
0,2,46,index_nsa,1977,0
0,2,46,index_nsa,1978,0
0,2,46,index_nsa,1979,0
0,2,46,index_nsa,1980,0
0,2,46,index_nsa,1981,0
0,2,46,index_nsa,1982,0
0,2,46,index_nsa,1983,0
0,2,46,index_nsa,1984,0
0,2,46,index_nsa,1985,0
0,2,46,index_nsa,1986,0
0,2,46,index_nsa,1987,0
0,2,46,index_nsa,1988,0
0,2,46,index_nsa,1989,0
0,2,46,index_nsa,1990,0
0,2,46,index_nsa,1991,0
0,2,46,index_nsa,1992,0
0,2,46,index_nsa,1993,0
0,2,46,index_nsa,1994,0
0,2,46,index_nsa,1995,0
0,2,46,index_nsa,1996,0
0,2,46,index_nsa,1997,0
0,2,46,index_nsa,1998,0
0,2,46,index_nsa,1999,0
0,2,46,index_nsa,2000,0
0,2,46,index_nsa,2001,0
0,2,46,index_nsa,2002,0
0,2,46,index_nsa,2003,0
0,2,46,index_nsa,2004,0
0,2,46,index_nsa,2005,0
0,2,46,index_nsa,2006,0
0,2,46,index_nsa,2007,0
0,2,46,index_nsa,2008,0
0,2,46,index_nsa,2009,0
0,2,46,index_nsa,2010,0
0,2,46,index_nsa,2011,0
0,2,46,index_nsa,2012,0
0,2,46,index_nsa,2013,0
0,2,46,index_nsa,2014,0
0,2,46,index_nsa,2015,0
0,2,46,index_nsa,2016,0
0,2,46,index_nsa,2017,0
0,2,46,index_nsa,2018,0
0,2,46,index_nsa,2019,0
0,2,46,index_nsa,2020,0
0,2,46,index_nsa,2021,0
0,2,46,index_nsa,2022,0
1,0,45,index_nsa,1975,294.17
1,0,45,index_nsa,1976,335.36
1,0,45,index_nsa,1977,350.45
1,0,45,index_nsa,1978,370.96
1,0,45,index_nsa,1979,386.55
1,0,45,index_nsa,1980,415.18
1,0,45,index_nsa,1981,383.01
1,0,45,index_nsa,1982,461.46
1,0,45,index_nsa,1983,473.08
1,0,45,index_nsa,1984,498.76
1,0,45,index_nsa,1985,539.11
1,0,45,index_nsa,1986,601.75
1,0,45,index_nsa,1987,687.2
1,0,45,index_nsa,1988,786
1,0,45,index_nsa,1989,852.46
1,0,45,index_nsa,1990,863.38
1,0,45,index_nsa,1991,853.67
1,0,45,index_nsa,1992,861.56
1,0,45,index_nsa,1993,869.48
1,0,45,index_nsa,1994,871.42
1,0,45,index_nsa,1995,877.64
1,0,45,index_nsa,1996,889.41
1,0,45,index_nsa,1997,898.19
1,0,45,index_nsa,1998,919.52
1,0,45,index_nsa,1999,958.93
1,0,45,index_nsa,2000,1028.82
1,0,45,index_nsa,2001,1108.07
1,0,45,index_nsa,2002,1192.84
1,0,45,index_nsa,2003,1279.62
1,0,45,index_nsa,2004,1451.52
1,0,45,index_nsa,2005,1654.17
1,0,45,index_nsa,2006,1786.56
1,0,45,index_nsa,2007,1832.78
1,0,45,index_nsa,2008,1829.22
1,0,45,index_nsa,2009,1788.1
1,0,45,index_nsa,2010,1762.98
1,0,45,index_nsa,2011,1747.14
1,0,45,index_nsa,2012,1751.01
1,0,45,index_nsa,2013,1749.77
1,0,45,index_nsa,2014,1749.5
1,0,45,index_nsa,2015,1781.53
1,0,45,index_nsa,2016,1806.4
1,0,45,index_nsa,2017,1847.43
1,0,45,index_nsa,2018,1903.23
1,0,45,index_nsa,2019,1974
1,0,45,index_nsa,2020,2075.6
1,0,45,index_nsa,2021,2367.37
1,0,45,index_nsa,2022,1341.43
1,1,45,index_nsa,1975,0
1,1,45,index_nsa,1976,0
1,1,45,index_nsa,1977,0
1,1,45,index_nsa,1978,0
1,1,45,index_nsa,1979,0
1,1,45,index_nsa,1980,0
1,1,45,index_nsa,1981,0
1,1,45,index_nsa,1982,0
1,1,45,index_nsa,1983,0
1,1,45,index_nsa,1984,0
1,1,45,index_nsa,1985,0
1,1,45,index_nsa,1986,0
1,1,45,index_nsa,1987,0
1,1,45,index_nsa,1988,0
1,1,45,index_nsa,1989,0
1,1,45,index_nsa,1990,0
